partition_alpha,batch_size,lr,wd,epochs,client_num_in_total,cut_layer,num_ln,agg_type,ln_upscale,random_seed,db_id,config_id
3.9156489582430014, 8.0, 0.001, 0.001, 15.0, 6.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 404.0
0.5323114580928885, 8.0, 0.001, 0.001, 15.0, 4.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 405.0
0.5323114580928885, 8.0, 0.001, 0.001, 15.0, 4.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 406.0
0.5323114580928885, 8.0, 0.001, 0.001, 15.0, 4.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 407.0
0.5323114580928885, 8.0, 0.001, 0.001, 15.0, 4.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 408.0
0.5323114580928885, 8.0, 0.001, 0.001, 15.0, 4.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 409.0
0.1748074666653823, 8.0, 0.001, 0.001, 15.0, 17.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 410.0
0.1748074666653823, 8.0, 0.001, 0.001, 15.0, 17.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 411.0
0.1748074666653823, 8.0, 0.001, 0.001, 15.0, 17.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 412.0
0.1748074666653823, 8.0, 0.001, 0.001, 15.0, 17.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 413.0
0.1748074666653823, 8.0, 0.001, 0.001, 15.0, 17.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 414.0
15.298506868937446, 8.0, 0.001, 0.001, 15.0, 5.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 415.0
15.298506868937446, 8.0, 0.001, 0.001, 15.0, 5.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 416.0
15.298506868937446, 8.0, 0.001, 0.001, 15.0, 5.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 417.0
15.298506868937446, 8.0, 0.001, 0.001, 15.0, 5.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 418.0
15.298506868937446, 8.0, 0.001, 0.001, 15.0, 5.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 419.0
7.887102624766476, 8.0, 0.001, 0.001, 15.0, 6.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 420.0
7.887102624766476, 8.0, 0.001, 0.001, 15.0, 6.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 421.0
7.887102624766476, 8.0, 0.001, 0.001, 15.0, 6.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 422.0
7.887102624766476, 8.0, 0.001, 0.001, 15.0, 6.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 423.0
7.887102624766476, 8.0, 0.001, 0.001, 15.0, 6.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 424.0
1.5720752387932218, 8.0, 0.001, 0.001, 15.0, 16.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 425.0
1.5720752387932218, 8.0, 0.001, 0.001, 15.0, 16.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 426.0
1.5720752387932218, 8.0, 0.001, 0.001, 15.0, 16.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 427.0
1.5720752387932218, 8.0, 0.001, 0.001, 15.0, 16.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 428.0
1.5720752387932218, 8.0, 0.001, 0.001, 15.0, 16.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 429.0
24.833353742622613, 8.0, 0.001, 0.001, 15.0, 9.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 430.0
24.833353742622613, 8.0, 0.001, 0.001, 15.0, 9.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 431.0
24.833353742622613, 8.0, 0.001, 0.001, 15.0, 9.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 432.0
24.833353742622613, 8.0, 0.001, 0.001, 15.0, 9.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 433.0
24.833353742622613, 8.0, 0.001, 0.001, 15.0, 9.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 434.0
0.9169384722192326, 8.0, 0.001, 0.001, 15.0, 6.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 435.0
0.9169384722192326, 8.0, 0.001, 0.001, 15.0, 6.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 436.0
0.9169384722192326, 8.0, 0.001, 0.001, 15.0, 6.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 437.0
0.9169384722192326, 8.0, 0.001, 0.001, 15.0, 6.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 438.0
0.9169384722192326, 8.0, 0.001, 0.001, 15.0, 6.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 439.0
12.230336899557773, 8.0, 0.001, 0.001, 15.0, 3.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 440.0
12.230336899557773, 8.0, 0.001, 0.001, 15.0, 3.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 441.0
12.230336899557773, 8.0, 0.001, 0.001, 15.0, 3.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 442.0
12.230336899557773, 8.0, 0.001, 0.001, 15.0, 3.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 443.0
12.230336899557773, 8.0, 0.001, 0.001, 15.0, 3.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 444.0
5.924870051994317, 8.0, 0.001, 0.001, 15.0, 4.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 445.0
5.924870051994317, 8.0, 0.001, 0.001, 15.0, 4.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 446.0
5.924870051994317, 8.0, 0.001, 0.001, 15.0, 4.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 447.0
5.924870051994317, 8.0, 0.001, 0.001, 15.0, 4.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 448.0
5.924870051994317, 8.0, 0.001, 0.001, 15.0, 4.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 449.0
0.11214075785991125, 8.0, 0.001, 0.001, 15.0, 3.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 450.0
0.11214075785991125, 8.0, 0.001, 0.001, 15.0, 3.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 451.0
0.11214075785991125, 8.0, 0.001, 0.001, 15.0, 3.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 452.0
0.11214075785991125, 8.0, 0.001, 0.001, 15.0, 3.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 453.0
0.11214075785991125, 8.0, 0.001, 0.001, 15.0, 3.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 454.0
26.822739909301404, 8.0, 0.001, 0.001, 15.0, 7.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 455.0
26.822739909301404, 8.0, 0.001, 0.001, 15.0, 7.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 456.0
26.822739909301404, 8.0, 0.001, 0.001, 15.0, 7.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 457.0
26.822739909301404, 8.0, 0.001, 0.001, 15.0, 7.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 458.0
26.822739909301404, 8.0, 0.001, 0.001, 15.0, 7.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 459.0
0.3335026483569958, 8.0, 0.001, 0.001, 15.0, 1.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 460.0
0.3335026483569958, 8.0, 0.001, 0.001, 15.0, 1.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 461.0
0.3335026483569958, 8.0, 0.001, 0.001, 15.0, 1.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 462.0
0.3335026483569958, 8.0, 0.001, 0.001, 15.0, 1.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 463.0
0.3335026483569958, 8.0, 0.001, 0.001, 15.0, 1.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 464.0
1.5585332185715393, 8.0, 0.001, 0.001, 15.0, 7.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 465.0
1.5585332185715393, 8.0, 0.001, 0.001, 15.0, 7.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 466.0
1.5585332185715393, 8.0, 0.001, 0.001, 15.0, 7.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 467.0
1.5585332185715393, 8.0, 0.001, 0.001, 15.0, 7.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 468.0
1.5585332185715393, 8.0, 0.001, 0.001, 15.0, 7.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 469.0
64.59367085984853, 8.0, 0.001, 0.001, 15.0, 1.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 470.0
64.59367085984853, 8.0, 0.001, 0.001, 15.0, 1.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 471.0
64.59367085984853, 8.0, 0.001, 0.001, 15.0, 1.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 472.0
64.59367085984853, 8.0, 0.001, 0.001, 15.0, 1.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 473.0
64.59367085984853, 8.0, 0.001, 0.001, 15.0, 1.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 474.0
10.643154121134478, 8.0, 0.001, 0.001, 15.0, 18.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 475.0
10.643154121134478, 8.0, 0.001, 0.001, 15.0, 18.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 476.0
10.643154121134478, 8.0, 0.001, 0.001, 15.0, 18.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 477.0
10.643154121134478, 8.0, 0.001, 0.001, 15.0, 18.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 478.0
10.643154121134478, 8.0, 0.001, 0.001, 15.0, 18.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 479.0
59.44028113410926, 8.0, 0.001, 0.001, 15.0, 10.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 480.0
59.44028113410926, 8.0, 0.001, 0.001, 15.0, 10.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 481.0
59.44028113410926, 8.0, 0.001, 0.001, 15.0, 10.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 482.0
59.44028113410926, 8.0, 0.001, 0.001, 15.0, 10.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 483.0
59.44028113410926, 8.0, 0.001, 0.001, 15.0, 10.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 484.0
0.5940525755701928, 8.0, 0.001, 0.001, 15.0, 16.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 485.0
0.5940525755701928, 8.0, 0.001, 0.001, 15.0, 16.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 486.0
0.5940525755701928, 8.0, 0.001, 0.001, 15.0, 16.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 487.0
0.5940525755701928, 8.0, 0.001, 0.001, 15.0, 16.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 488.0
0.5940525755701928, 8.0, 0.001, 0.001, 15.0, 16.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 489.0
28.292192255361883, 8.0, 0.001, 0.001, 15.0, 17.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 490.0
28.292192255361883, 8.0, 0.001, 0.001, 15.0, 17.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 491.0
28.292192255361883, 8.0, 0.001, 0.001, 15.0, 17.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 492.0
28.292192255361883, 8.0, 0.001, 0.001, 15.0, 17.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 493.0
28.292192255361883, 8.0, 0.001, 0.001, 15.0, 17.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 494.0
0.5315656057158317, 8.0, 0.001, 0.001, 15.0, 16.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 495.0
0.5315656057158317, 8.0, 0.001, 0.001, 15.0, 16.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 496.0
0.5315656057158317, 8.0, 0.001, 0.001, 15.0, 16.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 497.0
0.5315656057158317, 8.0, 0.001, 0.001, 15.0, 16.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 498.0
0.5315656057158317, 8.0, 0.001, 0.001, 15.0, 16.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 499.0
